date;close;adjusted_close;dividend
14/06/2023 00:00;209.64;209.64;0
15/06/2023 00:00;209.22;209.22;0
16/06/2023 00:00;210.21;210.21;0
19/06/2023 00:00;207.99;207.99;0
20/06/2023 00:00;207;207;0
21/06/2023 00:00;206.11;206.11;0
22/06/2023 00:00;205.09;205.09;0
23/06/2023 00:00;204.06;204.06;0
26/06/2023 00:00;204.16;204.16;0
27/06/2023 00:00;203.88;203.88;0
28/06/2023 00:00;205.51;205.51;0
29/06/2023 00:00;205.65;205.65;0
30/06/2023 00:00;208.3;208.3;0
03/07/2023 00:00;208.08;208.08;0
04/07/2023 00:00;208.26;208.26;0
05/07/2023 00:00;206.41;206.41;0
06/07/2023 00:00;201.68;201.68;0
07/07/2023 00:00;201.98;201.98;0
10/07/2023 00:00;202.41;202.41;0
11/07/2023 00:00;203.4;203.4;0
12/07/2023 00:00;206.69;206.69;0
13/07/2023 00:00;208.1;208.1;0
14/07/2023 00:00;207.88;207.88;0
17/07/2023 00:00;206.48;206.48;0
18/07/2023 00:00;208.06;208.06;0
19/07/2023 00:00;208.48;208.48;0
20/07/2023 00:00;209.48;209.48;0
21/07/2023 00:00;210;210;0
24/07/2023 00:00;210.12;210.12;0
25/07/2023 00:00;211.28;211.28;0
26/07/2023 00:00;209.94;209.94;0
27/07/2023 00:00;212.86;212.86;0
28/07/2023 00:00;212.45;212.45;0
31/07/2023 00:00;212.7;212.7;0
01/08/2023 00:00;210.57;210.57;0
02/08/2023 00:00;208.13;208.13;0
03/08/2023 00:00;206.86;206.86;0
04/08/2023 00:00;207.68;207.68;0
07/08/2023 00:00;207.83;207.83;0
08/08/2023 00:00;207.4;207.4;0
09/08/2023 00:00;208.28;208.28;0
10/08/2023 00:00;209.99;209.99;0
11/08/2023 00:00;207.6;207.6;0
14/08/2023 00:00;208;208;0
15/08/2023 00:00;205.97;205.97;0
16/08/2023 00:00;205.92;205.92;0
17/08/2023 00:00;204.09;204.09;0
18/08/2023 00:00;202.81;202.81;0
21/08/2023 00:00;203.07;203.07;0
22/08/2023 00:00;204.39;204.39;0
23/08/2023 00:00;205.38;205.38;0
24/08/2023 00:00;204.46;204.46;0
25/08/2023 00:00;204.37;204.37;0
28/08/2023 00:00;206.69;206.69;0
29/08/2023 00:00;208.28;208.28;0
30/08/2023 00:00;207.78;207.78;0
31/08/2023 00:00;207.27;207.27;0
01/09/2023 00:00;207.44;207.44;0
04/09/2023 00:00;207.35;207.35;0
05/09/2023 00:00;206.81;206.81;0
06/09/2023 00:00;205.66;205.66;0
07/09/2023 00:00;205.53;205.53;0
08/09/2023 00:00;205.88;205.88;0
11/09/2023 00:00;206.55;206.55;0
12/09/2023 00:00;206.22;206.22;0
13/09/2023 00:00;205.41;205.41;0
14/09/2023 00:00;208.42;208.42;0
15/09/2023 00:00;209.28;209.28;0
18/09/2023 00:00;206.9;206.9;0
19/09/2023 00:00;206.52;206.52;0
20/09/2023 00:00;208.65;208.65;0
21/09/2023 00:00;205.88;205.88;0
22/09/2023 00:00;205.25;205.25;0
25/09/2023 00:00;204.14;204.14;0
26/09/2023 00:00;202.77;202.77;0
27/09/2023 00:00;202.24;202.24;0
28/09/2023 00:00;203.32;203.32;0
29/09/2023 00:00;204.18;204.18;0
02/10/2023 00:00;202.09;202.09;0
03/10/2023 00:00;199.8;199.8;0
04/10/2023 00:00;199.56;199.56;0
05/10/2023 00:00;200.17;200.17;0
06/10/2023 00:00;201.83;201.83;0
09/10/2023 00:00;201.25;201.25;0
10/10/2023 00:00;205.21;205.21;0
11/10/2023 00:00;205.41;205.41;0
12/10/2023 00:00;205.71;205.71;0
13/10/2023 00:00;203.69;203.69;0
16/10/2023 00:00;204.03;204.03;0
17/10/2023 00:00;203.75;203.75;0
18/10/2023 00:00;201.71;201.71;0
19/10/2023 00:00;199.29;199.29;0
20/10/2023 00:00;196.49;196.49;0
23/10/2023 00:00;195.98;195.98;0
24/10/2023 00:00;196.96;196.96;0
25/10/2023 00:00;197.06;197.06;0
26/10/2023 00:00;196.11;196.11;0
27/10/2023 00:00;194.26;194.26;0
30/10/2023 00:00;195.07;195.07;0
31/10/2023 00:00;196.51;196.51;0
01/11/2023 00:00;197.64;197.64;0
02/11/2023 00:00;201.07;201.07;0
03/11/2023 00:00;201.53;201.53;0
06/11/2023 00:00;201.03;201.03;0
07/11/2023 00:00;200.75;200.75;0
08/11/2023 00:00;201.49;201.49;0
09/11/2023 00:00;203.35;203.35;0
10/11/2023 00:00;200.5;200.5;0
13/11/2023 00:00;202.79;202.79;0
14/11/2023 00:00;205.43;205.43;0
15/11/2023 00:00;206.45;206.45;0
16/11/2023 00:00;205.01;205.01;0
17/11/2023 00:00;207.05;207.05;0
20/11/2023 00:00;207.28;207.28;0
21/11/2023 00:00;207.18;207.18;0
22/11/2023 00:00;207.6;207.6;0
23/11/2023 00:00;208.26;208.26;0
24/11/2023 00:00;208.63;208.63;0
27/11/2023 00:00;207.99;207.99;0
28/11/2023 00:00;207.39;207.39;0
29/11/2023 00:00;208.38;208.38;0
30/11/2023 00:00;209.42;209.42;0
01/12/2023 00:00;211.92;211.92;0
04/12/2023 00:00;211.61;211.61;0
05/12/2023 00:00;212.59;212.59;0
06/12/2023 00:00;213.81;213.81;0
07/12/2023 00:00;213.04;213.04;0
08/12/2023 00:00;214.79;214.79;0
11/12/2023 00:00;215.26;215.26;0
12/12/2023 00:00;214.78;214.78;0
13/12/2023 00:00;214.99;214.99;0
14/12/2023 00:00;216.82;216.82;0
15/12/2023 00:00;216.65;216.65;0
18/12/2023 00:00;215.88;215.88;0
19/12/2023 00:00;216.97;216.97;0
20/12/2023 00:00;217.48;217.48;0
21/12/2023 00:00;216.87;216.87;0
22/12/2023 00:00;217.29;217.29;0
27/12/2023 00:00;217.8;217.8;0
28/12/2023 00:00;217.33;217.33;0
29/12/2023 00:00;217.75;217.75;0
02/01/2024 00:00;217.63;217.63;0
03/01/2024 00:00;215.51;215.51;0
04/01/2024 00:00;217.18;217.18;0
05/01/2024 00:00;216.76;216.76;0
08/01/2024 00:00;217.48;217.48;0
09/01/2024 00:00;217.01;217.01;0
10/01/2024 00:00;216.77;216.77;0
11/01/2024 00:00;214.86;214.86;0
12/01/2024 00:00;216.73;216.73;0
15/01/2024 00:00;215.61;215.61;0
16/01/2024 00:00;214.95;214.95;0
17/01/2024 00:00;212.66;212.66;0
18/01/2024 00:00;213.8;213.8;0
19/01/2024 00:00;213.15;213.15;0
22/01/2024 00:00;214.81;214.81;0
23/01/2024 00:00;214.15;214.15;0
24/01/2024 00:00;216.78;216.78;0
25/01/2024 00:00;217.31;217.31;0
26/01/2024 00:00;219.77;219.77;0
29/01/2024 00:00;220.13;220.13;0
30/01/2024 00:00;220.67;220.67;0
31/01/2024 00:00;220.66;220.66;0
01/02/2024 00:00;219.81;219.81;0
02/02/2024 00:00;219.88;219.88;0
05/02/2024 00:00;219.99;219.99;0
06/02/2024 00:00;221.23;221.23;0
07/02/2024 00:00;220.73;220.73;0
08/02/2024 00:00;220.65;220.65;0
09/02/2024 00:00;220.44;220.44;0
12/02/2024 00:00;221.7;221.7;0
13/02/2024 00:00;219.58;219.58;0
14/02/2024 00:00;220.64;220.64;0
15/02/2024 00:00;222.03;222.03;0
16/02/2024 00:00;223.54;223.54;0
19/02/2024 00:00;223.82;223.82;0
20/02/2024 00:00;223.43;223.43;0
21/02/2024 00:00;223.14;223.14;0
22/02/2024 00:00;225.25;225.25;0
23/02/2024 00:00;226.19;226.19;0
26/02/2024 00:00;225.25;225.25;0
27/02/2024 00:00;225.66;225.66;0
28/02/2024 00:00;225.01;225.01;0
29/02/2024 00:00;224.83;224.83;0
01/03/2024 00:00;226.43;226.43;0
04/03/2024 00:00;226.42;226.42;0
05/03/2024 00:00;225.66;225.66;0
06/03/2024 00:00;226.51;226.51;0
07/03/2024 00:00;229.42;229.42;0
08/03/2024 00:00;229.21;229.21;0
11/03/2024 00:00;228.33;228.33;0
12/03/2024 00:00;230.61;230.61;0
13/03/2024 00:00;231.03;231.03;0
14/03/2024 00:00;231.01;231.01;0
15/03/2024 00:00;230.16;230.16;0
